"","gutenberg_id","text","story"
"7869",1661,"the matter.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7870",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7871",1661,"A small side door led into the whitewashed corridor from which","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7872",1661,"the three bedrooms opened. Holmes refused to examine the third","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7873",1661,"chamber, so we passed at once to the second, that in which Miss","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7874",1661,"Stoner was now sleeping, and in which her sister had met with her","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7875",1661,"fate. It was a homely little room, with a low ceiling and a","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7876",1661,"gaping fireplace, after the fashion of old country-houses. A","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7877",1661,"brown chest of drawers stood in one corner, a narrow","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7878",1661,"white-counterpaned bed in another, and a dressing-table on the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7879",1661,"left-hand side of the window. These articles, with two small","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7880",1661,"wicker-work chairs, made up all the furniture in the room save","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7881",1661,"for a square of Wilton carpet in the centre. The boards round and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7882",1661,"the panelling of the walls were of brown, worm-eaten oak, so old","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7883",1661,"and discoloured that it may have dated from the original building","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7884",1661,"of the house. Holmes drew one of the chairs into a corner and sat","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7885",1661,"silent, while his eyes travelled round and round and up and down,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7886",1661,"taking in every detail of the apartment.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7887",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7888",1661,"""Where does that bell communicate with?"" he asked at last","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7889",1661,"pointing to a thick bell-rope which hung down beside the bed, the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7890",1661,"tassel actually lying upon the pillow.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7891",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7892",1661,"""It goes to the housekeeper's room.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7893",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7894",1661,"""It looks newer than the other things?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7895",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7896",1661,"""Yes, it was only put there a couple of years ago.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7897",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7898",1661,"""Your sister asked for it, I suppose?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7899",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7900",1661,"""No, I never heard of her using it. We used always to get what we","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7901",1661,"wanted for ourselves.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7902",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7903",1661,"""Indeed, it seemed unnecessary to put so nice a bell-pull there.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7904",1661,"You will excuse me for a few minutes while I satisfy myself as to","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7905",1661,"this floor."" He threw himself down upon his face with his lens in","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7906",1661,"his hand and crawled swiftly backward and forward, examining","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7907",1661,"minutely the cracks between the boards. Then he did the same with","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7908",1661,"the wood-work with which the chamber was panelled. Finally he","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7909",1661,"walked over to the bed and spent some time in staring at it and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7910",1661,"in running his eye up and down the wall. Finally he took the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7911",1661,"bell-rope in his hand and gave it a brisk tug.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7912",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7913",1661,"""Why, it's a dummy,"" said he.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7914",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7915",1661,"""Won't it ring?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7916",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7917",1661,"""No, it is not even attached to a wire. This is very interesting.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7918",1661,"You can see now that it is fastened to a hook just above where","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7919",1661,"the little opening for the ventilator is.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7920",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7921",1661,"""How very absurd! I never noticed that before.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7922",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7923",1661,"""Very strange!"" muttered Holmes, pulling at the rope. ""There are","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7924",1661,"one or two very singular points about this room. For example,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7925",1661,"what a fool a builder must be to open a ventilator into another","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7926",1661,"room, when, with the same trouble, he might have communicated","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7927",1661,"with the outside air!""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7928",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7929",1661,"""That is also quite modern,"" said the lady.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7930",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7931",1661,"""Done about the same time as the bell-rope?"" remarked Holmes.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7932",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7933",1661,"""Yes, there were several little changes carried out about that","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7934",1661,"time.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7935",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7936",1661,"""They seem to have been of a most interesting character--dummy","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7937",1661,"bell-ropes, and ventilators which do not ventilate. With your","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7938",1661,"permission, Miss Stoner, we shall now carry our researches into","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7939",1661,"the inner apartment.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7940",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7941",1661,"Dr. Grimesby Roylott's chamber was larger than that of his","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7942",1661,"step-daughter, but was as plainly furnished. A camp-bed, a small","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7943",1661,"wooden shelf full of books, mostly of a technical character, an","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7944",1661,"armchair beside the bed, a plain wooden chair against the wall, a","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7945",1661,"round table, and a large iron safe were the principal things","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7946",1661,"which met the eye. Holmes walked slowly round and examined each","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7947",1661,"and all of them with the keenest interest.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7948",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7949",1661,"""What's in here?"" he asked, tapping the safe.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7950",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7951",1661,"""My stepfather's business papers.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7952",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7953",1661,"""Oh! you have seen inside, then?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7954",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7955",1661,"""Only once, some years ago. I remember that it was full of","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7956",1661,"papers.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7957",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7958",1661,"""There isn't a cat in it, for example?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7959",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7960",1661,"""No. What a strange idea!""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7961",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7962",1661,"""Well, look at this!"" He took up a small saucer of milk which","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7963",1661,"stood on the top of it.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7964",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7965",1661,"""No; we don't keep a cat. But there is a cheetah and a baboon.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7966",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7967",1661,"""Ah, yes, of course! Well, a cheetah is just a big cat, and yet a","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7968",1661,"saucer of milk does not go very far in satisfying its wants, I","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7969",1661,"daresay. There is one point which I should wish to determine."" He","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7970",1661,"squatted down in front of the wooden chair and examined the seat","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7971",1661,"of it with the greatest attention.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7972",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7973",1661,"""Thank you. That is quite settled,"" said he, rising and putting","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7974",1661,"his lens in his pocket. ""Hullo! Here is something interesting!""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7975",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7976",1661,"The object which had caught his eye was a small dog lash hung on","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7977",1661,"one corner of the bed. The lash, however, was curled upon itself","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7978",1661,"and tied so as to make a loop of whipcord.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7979",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7980",1661,"""What do you make of that, Watson?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7981",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7982",1661,"""It's a common enough lash. But I don't know why it should be","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7983",1661,"tied.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7984",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7985",1661,"""That is not quite so common, is it? Ah, me! it's a wicked world,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7986",1661,"and when a clever man turns his brains to crime it is the worst","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7987",1661,"of all. I think that I have seen enough now, Miss Stoner, and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7988",1661,"with your permission we shall walk out upon the lawn.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7989",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7990",1661,"I had never seen my friend's face so grim or his brow so dark as","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7991",1661,"it was when we turned from the scene of this investigation. We","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7992",1661,"had walked several times up and down the lawn, neither Miss","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7993",1661,"Stoner nor myself liking to break in upon his thoughts before he","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7994",1661,"roused himself from his reverie.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7995",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7996",1661,"""It is very essential, Miss Stoner,"" said he, ""that you should","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7997",1661,"absolutely follow my advice in every respect.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7998",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"7999",1661,"""I shall most certainly do so.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8000",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8001",1661,"""The matter is too serious for any hesitation. Your life may","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8002",1661,"depend upon your compliance.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8003",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8004",1661,"""I assure you that I am in your hands.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8005",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8006",1661,"""In the first place, both my friend and I must spend the night in","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8007",1661,"your room.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8008",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8009",1661,"Both Miss Stoner and I gazed at him in astonishment.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8010",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8011",1661,"""Yes, it must be so. Let me explain. I believe that that is the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8012",1661,"village inn over there?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8013",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8014",1661,"""Yes, that is the Crown.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8015",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8016",1661,"""Very good. Your windows would be visible from there?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8017",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8018",1661,"""Certainly.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8019",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8020",1661,"""You must confine yourself to your room, on pretence of a","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8021",1661,"headache, when your stepfather comes back. Then when you hear him","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8022",1661,"retire for the night, you must open the shutters of your window,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8023",1661,"undo the hasp, put your lamp there as a signal to us, and then","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8024",1661,"withdraw quietly with everything which you are likely to want","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8025",1661,"into the room which you used to occupy. I have no doubt that, in","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8026",1661,"spite of the repairs, you could manage there for one night.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8027",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8028",1661,"""Oh, yes, easily.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8029",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8030",1661,"""The rest you will leave in our hands.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8031",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8032",1661,"""But what will you do?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8033",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8034",1661,"""We shall spend the night in your room, and we shall investigate","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8035",1661,"the cause of this noise which has disturbed you.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8036",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8037",1661,"""I believe, Mr. Holmes, that you have already made up your mind,""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8038",1661,"said Miss Stoner, laying her hand upon my companion's sleeve.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8039",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8040",1661,"""Perhaps I have.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8041",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8042",1661,"""Then, for pity's sake, tell me what was the cause of my sister's","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8043",1661,"death.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8044",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8045",1661,"""I should prefer to have clearer proofs before I speak.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8046",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8047",1661,"""You can at least tell me whether my own thought is correct, and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8048",1661,"if she died from some sudden fright.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8049",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8050",1661,"""No, I do not think so. I think that there was probably some more","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8051",1661,"tangible cause. And now, Miss Stoner, we must leave you for if","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8052",1661,"Dr. Roylott returned and saw us our journey would be in vain.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8053",1661,"Good-bye, and be brave, for if you will do what I have told you,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8054",1661,"you may rest assured that we shall soon drive away the dangers","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8055",1661,"that threaten you.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8056",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8057",1661,"Sherlock Holmes and I had no difficulty in engaging a bedroom and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8058",1661,"sitting-room at the Crown Inn. They were on the upper floor, and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8059",1661,"from our window we could command a view of the avenue gate, and","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8060",1661,"of the inhabited wing of Stoke Moran Manor House. At dusk we saw","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8061",1661,"Dr. Grimesby Roylott drive past, his huge form looming up beside","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8062",1661,"the little figure of the lad who drove him. The boy had some","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8063",1661,"slight difficulty in undoing the heavy iron gates, and we heard","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8064",1661,"the hoarse roar of the doctor's voice and saw the fury with which","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8065",1661,"he shook his clinched fists at him. The trap drove on, and a few","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8066",1661,"minutes later we saw a sudden light spring up among the trees as","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8067",1661,"the lamp was lit in one of the sitting-rooms.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8068",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8069",1661,"""Do you know, Watson,"" said Holmes as we sat together in the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8070",1661,"gathering darkness, ""I have really some scruples as to taking you","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8071",1661,"to-night. There is a distinct element of danger.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8072",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8073",1661,"""Can I be of assistance?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8074",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8075",1661,"""Your presence might be invaluable.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8076",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8077",1661,"""Then I shall certainly come.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8078",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8079",1661,"""It is very kind of you.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8080",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8081",1661,"""You speak of danger. You have evidently seen more in these rooms","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8082",1661,"than was visible to me.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8083",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8084",1661,"""No, but I fancy that I may have deduced a little more. I imagine","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8085",1661,"that you saw all that I did.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8086",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8087",1661,"""I saw nothing remarkable save the bell-rope, and what purpose","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8088",1661,"that could answer I confess is more than I can imagine.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8089",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8090",1661,"""You saw the ventilator, too?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8091",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8092",1661,"""Yes, but I do not think that it is such a very unusual thing to","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8093",1661,"have a small opening between two rooms. It was so small that a","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8094",1661,"rat could hardly pass through.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8095",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8096",1661,"""I knew that we should find a ventilator before ever we came to","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8097",1661,"Stoke Moran.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8098",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8099",1661,"""My dear Holmes!""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8100",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8101",1661,"""Oh, yes, I did. You remember in her statement she said that her","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8102",1661,"sister could smell Dr. Roylott's cigar. Now, of course that","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8103",1661,"suggested at once that there must be a communication between the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8104",1661,"two rooms. It could only be a small one, or it would have been","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8105",1661,"remarked upon at the coroner's inquiry. I deduced a ventilator.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8106",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8107",1661,"""But what harm can there be in that?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8108",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8109",1661,"""Well, there is at least a curious coincidence of dates. A","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8110",1661,"ventilator is made, a cord is hung, and a lady who sleeps in the","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8111",1661,"bed dies. Does not that strike you?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8112",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8113",1661,"""I cannot as yet see any connection.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8114",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8115",1661,"""Did you observe anything very peculiar about that bed?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8116",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8117",1661,"""No.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8118",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8119",1661,"""It was clamped to the floor. Did you ever see a bed fastened","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8120",1661,"like that before?""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8121",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8122",1661,"""I cannot say that I have.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8123",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8124",1661,"""The lady could not move her bed. It must always be in the same","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8125",1661,"relative position to the ventilator and to the rope--or so we may","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8126",1661,"call it, since it was clearly never meant for a bell-pull.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8127",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8128",1661,"""Holmes,"" I cried, ""I seem to see dimly what you are hinting at.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8129",1661,"We are only just in time to prevent some subtle and horrible","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8130",1661,"crime.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8131",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8132",1661,"""Subtle enough and horrible enough. When a doctor does go wrong","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8133",1661,"he is the first of criminals. He has nerve and he has knowledge.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8134",1661,"Palmer and Pritchard were among the heads of their profession.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8135",1661,"This man strikes even deeper, but I think, Watson, that we shall","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8136",1661,"be able to strike deeper still. But we shall have horrors enough","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8137",1661,"before the night is over; for goodness' sake let us have a quiet","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8138",1661,"pipe and turn our minds for a few hours to something more","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8139",1661,"cheerful.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8140",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8141",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8142",1661,"About nine o'clock the light among the trees was extinguished,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8143",1661,"and all was dark in the direction of the Manor House. Two hours","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8144",1661,"passed slowly away, and then, suddenly, just at the stroke of","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8145",1661,"eleven, a single bright light shone out right in front of us.","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8146",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8147",1661,"""That is our signal,"" said Holmes, springing to his feet; ""it","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8148",1661,"comes from the middle window.""","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8149",1661,"","VIII. THE ADVENTURE OF THE SPECKLED BAND"
"8150",1661,"As we passed out he exchanged a few words with the landlord,","VIII. THE ADVENTURE OF THE SPECKLED BAND"
